"APPENDIX A
659,6411,Musical Attractio ns,Singing Hoosiers,RES,"Appro
x. 47",Carme l,IN,"Saturday, April 23, 1994",Carmel Arts Council,NI,Concert,NI,"paid by PSI
Energy",TRUE,7 00 pm,"Carmel Foundati on
Square Gazebo"
660,6514,"Musical Attractio
ns",Varsity Singers,RES,12,Indian apolis,IN,"Sunday, April 24,
1994","Assistants League of
Indianapolis",NI,After-dinner performance,"$1,2 00.0
0",NI,TRUE,8 00 pm,Marten House
661,6574,"Musical
Attractio ns","Singing
Hoosiers",RES,33,"Indian
apolis",IN,"Wednesday,
August 31, 1994","Episcopal
Diocese of Indianapolis",NI,Indiana Night,"$1,5
00.0
0",NI,TRUE,8 00 pm,"Circle
Theatre"
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
662,6541,"Musical
Attractio ns","Singing
Hoosiers",RES,"Appro
x. 47",Peru,IN,"Friday,
September 16,
1994","Ole Olsen
Memorial Theatre","2
hours",Concert,"$2,0
00.0
0",NI,TRUE,7 30 pm,"Peru
H.S.
Auditori um"
663,6551,"Musical
Attractio ns","Singing
Hoosiers",RES,"Appro
x. 100","Elletts
ville",IN,"Saturday,
September 17,
1994","Monroe Co. Fall
Festival Assoc, Inc.",1 hour,Fall Festival,"$1,0
00.0
0","3 buses, 1
truck",TRUE,9 00 pm,"Main
Street"
664,6522,Musical Attractio ns,Singing Hoosiers,RES,"Appro
x. 47",Huntin gburg,IN,"Saturday, October 01, 1994",Huntingburg Herbstfest Committee,"60-90
minut es",Herbstfest,"$1,8 00.0
0",NI,TRUE,8 00 pm,"Hunting burg Leage
Stadium"
665,6533,"Musical Attractio
ns",Singing Hoosiers,RES,"Appro
x. 47",Bloom ington,IN,"Saturday, October 08, 1994","IU Conference Bureau/IN
Baptist Conf.","75
minut es",Concert,"$1,5 00.0
0",NI,TRUE,7 00 pm,"IU
Auditori um"
666,6562,"Musical
Attractio ns","Singing
Hoosiers",RES,"Appro
x. 120","Cincin
nati",OH,"Friday, October
14, 1994","Cincinnati Pops
Orchestra","2
hours","Disney
Concert","$3,0
00.0
0","transporta
tion,
lodging, meals",TRUE,8 00 pm,"Music
Hall"
668,6562b,"Musical Attractio
ns",Singing Hoosiers,RES,"Appro
x. 120",Cincin nati,OH,"Saturday, October 15, 1994",Cincinnati Pops Orchestra,"2
hours",Disney Concert,NI,NI,TRUE,8 00 pm,Music Hall
667,6562a,"Musical Attractio
ns",Singing Hoosiers,RES,"Appro
x. 120",Cincin nati,OH,"Saturday, October 15, 1994",Cincinnati Pops Orchestra,"3
hours",Disney Recording,NI,NI,TRUE,1 00 pm,Music Hall
670,6562d,"Musical
Attractio ns","Singing
Hoosiers",RES,"Appro
x. 120","Cincin
nati",OH,"Sunday, October
16, 1994","Cincinnati Pops
Orchestra","2
hours","Disney
Concert",NI,NI,TRUE,8 00 pm,"Music
Hall"
669,6562c,"Musical Attractio
ns",Singing Hoosiers,RES,"Appro
x. 120",Cincin nati,OH,"Sunday, October 16, 1994",Cincinnati Pops Orchestra,"3
hours",Disney Recording,NI,NI,TRUE,2 00 pm,Music Hall
676,NI,NI,"Singing
Hoosiers",RES,"Appro
x. 100","Bloom
ington",IN,"Saturday,
October 22, 1994","IU Alumni
Association",NI,Homecoming,NI,NI,FALSE,11 00 am,"Field
House"
681,6531,"Musical
Attractio ns",Singing Hoosiers,RES,"Appro
x. 47",Plymo uth,IN,"Sunday, October 30, 1994",Plymouth Arts Commission,"2
hours",Concert,"$2,0 00.0
0",NI,TRUE,2 00 pm,Plymout h H.S.
682,6672,"Musical
Attractio ns",Singing Hoosiers,RES,"Appro
x. 47",Bloom ington,IN,"Wednesday, November 02,
1994",University Division,"20
minut es","HS-UD
conference Luncheon",NI,expenses only,TRUE,12;30 pm,"IMU -
Alumni Hall"
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
683,6673,"Musical
Attractio ns","Singing
Hoosiers",RES,"Appro
x. 100","Bloom
ington",IN,"Sunday,
November 06,
1994",Singing Hoosiers,"60-75
minut es",Parent s Day,"$0.0
0",NI,TRUE,10 00 am,"IMU -
Wittenb erger Auditori
um"
684,6641,Musical Attractio ns,Singing Hoosiers,RES,"Appro
x. 47",Prince ton,IN,"Friday, November 11,
1994",Arts Council of Gibson County,"2
hours",Workshop & Concert,NI,"paid by PSI
Energy",TRUE,2 00 pm & 7 00 pm,"Princeto n
Commu nity H.S."
685,6567,Musical Attractio ns,Singing Hoosiers,RES,"Appro
x. 47",Seymo ur,IN,"Sunday, November 13,
1994",Seymour Area Day Care,"90
minut es",Concert,"$1,8 00.0
0",NI,TRUE,3 00 pm,"Seymour H.S.
Auditori um"
686,6598,Musical Attractio ns,Singing Hoosiers,RES,"Appro
x. 47",Mt. Verno n,IN,"Thursday, December 01,
1994",Kiwanis Club of Mt. Vernon,"2
hours",Concert,"$1,5 00.0
0",dinner,TRUE,7 30 pm,"Mt. Vernon H.S.
Performi
ng Arts Center"
1824,NI,NI,Singing Hoosiers,RES,Full Group,Bloom ington,IN,"Wednesday, December 07,
1994",NI,"2
Hours",Chimes of Christmas,NI,NI,FALSE,7 30pm,"IU
Auditori um"
671,6563,Musical Attractio ns,Singing Hoosiers,RES,"Appro
x. 120",Cincin nati,IN,"Friday, December 09,
1994",Cincinnati Pops Orchestra,"2
hours",Puttin  on the Ritz Concert,"$3,0 00.0
0","transporta tion, lodging,
meals",TRUE,8 00 pm,Music Hall
672,6563a,"Musical
Attractio ns","Singing
Hoosiers",RES,"Appro
x. 47","Cincin
nati",IN,"Saturday,
December 10,
1994","Cincinnati Pops
Orchestra","3
hours","Puttin  on the
Ritz Recording",NI,NI,TRUE,1 00 pm,"Music
Hall"
673,6563b,"Musical Attractio
ns",Singing Hoosiers,RES,"Appro
x. 47",Cincin nati,IN,"Saturday, December 10,
1994",Cincinnati Pops Orchestra,"2
hours",Puttin  on the Ritz Concert,NI,NI,TRUE,8 00 pm,Music Hall
675,6563d,"Musical Attractio
ns",Singing Hoosiers,RES,"Appro
x. 47",Cincin nati,IN,"Sunday, December 11,
1994",Cincinnati Pops Orchestra,"2
hours",Puttin  on the Ritz Concert,NI,NI,TRUE,8 00 pm,Music Hall
674,6563c,Musical Attractio ns,Singing Hoosiers,RES,"Appro
x. 47",Cincin nati,IN,"Sunday, December 11,
1994",Cincinnati Pops Orchestra,"3
hours",Puttin  on the Ritz Recording,NI,NI,TRUE,2 00 pm,Music Hall
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
678,6561a,"Musical
Attractio ns","Singing
Hoosiers",RES,"Appro
x. 100","Indian
apolis",IN,"Friday, January
06, 1995","Indianapolis
Symphony Orchestra","2
hours","Pops Series
Concerts",NI,NI,FALSE,8 00 pm,"Circle
Theatre"
677,6561,NI,Singing Hoosiers,RES,"Appro
x. 100",Indian apolis,IN,"Friday, January 06, 1995",Indianapolis Symphony Orchestra,"2
hours",Pops Coffee Series,NI,NI,FALSE,11 00 am,Circle Theatre
679,6561b,"Musical Attractio
ns",Singing Hoosiers,RES,"Appro
x. 100",Indian apolis,IN,"Saturday, January 07, 1995","Indianapolis Symphony
Orchestra","2
hours",Pops Series Concerts,NI,NI,FALSE,8 00 pm,Circle Theatre
680,6561c,Musical Attractio ns,Singing Hoosiers,RES,"Appro
x. 100",Indian apolis,IN,"Sunday, January 08, 1995",Indianapolis Symphony Orchestra,"2
hours",Pops Series Concerts,NI,NI,FALSE,7 30 pm,Circle Theatre
687,6599,Musical Attractio ns,Singing Hoosiers,RES,"Appro
x. 47",Indian apolis,IN,"Tuesday, January 10, 1995","Indiana Soil & Water Conservation
Districts",1 hour,After-dinner performance,"$1,8 00.0
0",NI,TRUE,8 30 pm,Westin Hotel
688,6594,"Musical
Attractio ns",Singing Hoosiers,RES,"Appro
x. 47",Frankf ort,IN,"Friday, January 13, 1995",Frankfort Public Library,"2
hours",Concert,NI,"paid by PSI
Energy",TRUE,8 00 pm,"Frankfor
t Library Theatre"
689,6595,Musical Attractio ns,Singing Hoosiers,RES,"Appro
x. 47",Carme l,IN,"Sunday, January 22, 1995",Music at Carmel Inc.,"2
hours",Concert,NI,"paid by PSI
Energy",TRUE,7 00 pm,"Carmel United Methodi st
Church"
690,6506,"Musical
Attractio ns","Singing
Hoosiers",RES,"Appro
x. 47","Colum
bus",IN,"Saturday,
January 28, 1995","Columbus Pro
Musica","2
hours",Concert,NI,"paid by
PSI
Energy",TRUE,8 00 pm,"Columb
us North H.S."
691,6625,"Musical Attractio
ns",Singing Hoosiers,RES,"Appro
x. 47",Noble sville,IN,"Sunday, January 29, 1995",Noblesville Tri Kappa,NI,concert,NI,"paid by PSI
Energy",TRUE,2 00 pm,NI
692,6638,"Musical
Attractio ns","Singing
Hoosiers",RES,"Appro
x. 47","Shelby
ville",IN,"Saturday,
February 04,
1995","Shelby Arts
Council","2
hours",Concert,NI,"paid by
PSI
Energy",TRUE,7 00 pm,"Shelbyvi
lle H.S. Breck Auditori
um"
693,NI,NI,Singing Hoosiers,RES,"Appro
x. 100",Bloom ington,IN,"Friday, February 10, 1995",IU Student Foundation,"20
minut es",IU Sing,NI,NI,FALSE,10 15 pm,"IU
Auditori um"
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
694,NI,"Musical
Attractio ns","Singing
Hoosiers",RES,"Appro
x. 47","Bloom
ington",IN,"Saturday,
February 11,
1995","IU Student
Foundation","20
minut es",IU Sing,NI,NI,FALSE,10 15 pm,"IU
Auditori um"
695,6518,Musical Attractio ns,Singing Hoosiers,RES,"Appro
x. 47",Knox,IN,"Sunday, February 19, 1995",Starke County Fine Arts Commission,"2
hours",Concert,"$2,0 00.0
0",NI,TRUE,2 00 pm,"Knox H.S.
Auditori um"
1804,NI,"IU
Alumni Associati
on",Singing Hoosiers,RES,21,Phoeni x,AZ,"Wednesday, February 22,
1995",IU Alumni Association,NI,"West Coast Tour-IU Alumni
Association",NI,NI,TRUE,6 45 pm,Phoenix Country Club
1805,NI,"IU
Alumni
Associati on",Singing Hoosiers,RES,21,San Diego,CA,"Thursday, February 23,
1995",IU Alumni Association,NI,"West Coast Tour-IU
Alumni Association",NI,NI,FALSE,6 30 pm,The Sports Cafe
1806,NI,"IU
Alumni Associati on",Singing Hoosiers,RES,21,Long Beach,CA,"Saturday, February 25,
1995",IU Alumni Association,NI,"West Coast Tour-IU
Alumni Association",NI,NI,FALSE,7 00 pm,"Long Beach
Airport Marriott"
1807,NI,"IU
Alumni Associati on",Singing Hoosiers,RES,21,San Franci sco,CA,"Monday, February 27,
1995",IU Alumni Association,NI,"West Coast Tour-IU
Alumni Association",NI,NI,FALSE,7 00 pm,"San Francisc
o Marriott"
696,6606,Musical Attractio ns,Singing Hoosiers,RES,"Appro
x. 47",Cincin nati,OH,"Sunday, March 05, 1995",St. Barnabas Episcopal Church,"2
hours",Concert,"$1,7 00.0
0",dinner,TRUE,7 00 pm,"St. Barnaba s Episcop
al Church"
1244,NI,NI,Singing Hoosiers,RES,Full Group,Bloom ington,IN,"Saturday, April 01, 1995",NI,NI,"Annual Spring
Concert",$0.0 0,NI,FALSE,8 00 pm,"IU
Auditori um"
697,6757,"Musical Attractio
ns",Varsity Singers,RES,15,Bloom ington,IN,"Tuesday, April 11, 1995","School of Public & Environmental
Affairs","30-45
minut es",After-dinner performance,$97 5.00,NI,TRUE,7 45 pm,IU Art Museum
698,6747,Musical Attractio ns,Singing Hoosiers,RES,"Appro
x. 47",Nashv ille,IN,"Thursday, April 20, 1995",Indiana Broadcasters Association,"25
minut es",After-dinner performance,"$1,1 00.0
0",NI,TRUE,8 15 pm,"Salt Creek Clubhou
se"
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
699,6696,"Musical
Attractio ns","Varsity
Singers",RES,20,"Indian
apolis",IN,"Wednesday,
April 26, 1995","State Farm
Insurance",NI,"After-dinner
Show","$2,0
00.0
0",NI,TRUE,8 00 pm,"Westin
Hotel"
1674,NI,"IU
Alumni Associati
on",Varsity Singers,RES,"Appro
x. 15",Bloom ington,IN,"Saturday, June 17, 1995",IU Alumni Association,"30
Minut es",IU Alumni Barbecue,NI,NI,FALSE,12 00pm,Woodla wn Field
1675,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",Terre Haute,IN,"Saturday, September 23,
1995",Rose Hulman Institute,"2
hours",Regular Concert,NI,NI,FALSE,7 30pm,"Moench Auditori um,
Rose Hulman"
1676,NI,Musical Attractio ns,Singing Hoosiers,MLS,"Appro
x. 48",Bloom ington,IN,"Monday, October 09, 1995",Camerata Orchestra,"2
hours","Camarata Concert,
Erich Kunzel, Condutor","$1,0 00.0
0",NI,TRUE,8 00pm,"IU
Auditori um"
1677,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",Vince nnes,IN,"Wednesday, October 18, 1995",Vincennes University,"2
hours",Regular Concert,NI,NI,FALSE,7 30pm,"Ader Auditori um, Lincoln HS"
1678,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",Indian apolis,IN,"Friday, October 20, 1995",Ancient Scottish Rite,"2
hours",Regular Concert,NI,NI,FALSE,7 30pm,"Scottish Rite Cathedra
l"
1679,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",Mario n,IN,"Friday, October 27, 1995",Indiana Wesleyan College,"2
hours",Regular Concert,NI,NI,FALSE,7 30pm,"Indiana Wesleya n College
Gym"
1680,NI,NI,"Singing
Hoosiers",MLS,"Appro
x. 48","Warre
n",IN,"Saturday,
October 28, 1995","United
Methodist Memorial Home","2
hours","Regular
Concert",NI,NI,FALSE,2 30pm,"United
Methodi st Memori al Home"
1681,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",Huntin gton,IN,"Friday, November 10,
1995",LaFontaine Arts Council,"2
hours",Regular Concert,NI,NI,FALSE,7 30pm,"Huntingt on North High
School"
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1682,NI,NI,"Singing
Hoosiers",MLS,"full
group","Bloom
ington",IN,"Wednesday,
December 06,
1995",NI,"2
hours","Chimes of
Christmas",NI,NI,FALSE,7 30pm,"IU
Auditori um"
1683,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",Cincin nati,OH,"Thursday, December 07,
1995",Cincinnati Pops Orchestra,"2
hours",Pops Concert Rehearsal,NI,NI,FALSE,1 00pm,Music Hall
1684,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",Cincin nati,OH,"Friday, December 08,
1995",Cincinnati Pops Orchestra,"2
hours","Pops Concert
& TV Recording",NI,NI,FALSE,8 00pm,Music Hall
1685,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",Cincin nati,OH,"Saturday, December 09,
1995",Cincinnati Pops Orchestra,"2
hours",Pops Concert & TV Recording,NI,NI,FALSE,8 00pm,Music Hall
1686,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",Cincin nati,OH,"Sunday, December 10,
1995",Cincinnati Pops Orchestra,"2
hours","Pops Concert
& TV Recording",NI,NI,FALSE,2 00&8 0 0pm,Music Hall
1687,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",Mario n,IN,"Saturday, January 20, 1996",Marion High School,"2
hours",Regular Concert,NI,NI,FALSE,8 00pm,"Marion
High School"
1688,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",Noble sville,IN,"Sunday, January 21, 1996",Noblesville Tri Kappa,"2
hours",Regular Concert,NI,NI,FALSE,3 00pm,"Noblesvi lle HS
Auditori um"
1689,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",Green sburg,IN,"Tuesday, January 23, 1996",Greensburg Chamber of Commerce,"2
hours",Regular Concert,NI,NI,FALSE,7 30pm,"Greensb urg
Commu nity HS"
1690,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",Indian apolis,IN,"Friday, February 02, 1996","Indianapolis Symphony
Orchestra","2
hours",Amen Concert,NI,NI,FALSE,8 00pm,Circle Theater
1691,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",Indian apolis,IN,"Saturday, February 03,
1996","Indianapolis
Symphony Orchestra","2
hours",Amen Concert,NI,NI,FALSE,8 00pm,Circle Theater
1692,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",Indian apolis,IN,"Sunday, February 04, 1996","Indianapolis
Symphony Orchestra","2
hours",Amen Concert,NI,NI,FALSE,7 30pm,Circle Theater
1693,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",Indian apolis,IN,"Friday, February 09, 1996",Northminster Presby. Church,"2
hours",Regular Concert,NI,NI,FALSE,7 00pm,"Northmi nster Presbyte
rian Church"
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1694,NI,NI,"Singing
Hoosiers",MLS,"Appro
x. 20","Indian
apolis",IN,"Saturday,
February 10,
1996",ReMax,1 hour,Varsity Show,NI,NI,FALSE,8 10pm,"Indianap
olis Convent ion
Center"
1695,NI,NI,Singing Hoosiers,MLS,"Appox
. 90",Bloom ington,IN,"Saturday, February 17,
1996",IU Student Foundation,"15
Minut es",IU Sing,NI,NI,FALSE,9 00pm,"IU
Auditori um"
1696,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",Colum bus,IN,"Friday, February 23, 1996",Columbus Arts Council,"2
hours",Regular Concert,NI,NI,FALSE,7 00pm,Commo ns Mall
1697,NI,NI,"Singing
Hoosiers",MLS,"Appro
x. 48","Peters
burg",IN,"Saturday,
February 24,
1996","Pike County Arts
Council","2
hours","Regular
Concert",NI,NI,FALSE,7 00pm,"Pike
Central HS
Auditori um"
1698,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",Bloom ington,IN,"Saturday, March 02, 1996",IU University,"30
Minut es","Founder s
Day Ceremony",NI,NI,FALSE,2 00pm,"IU
Auditori um"
1699,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",Cincin nati,OH,"Sunday, March 03, 1996",St. Barnabus Church,"2
hours",Regular Concert,NI,NI,FALSE,7 30pm,"St. Barnabu
s"
1700,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",Roche ster,IN,"Wednesday, March 06, 1996",Fulton County Arts Comm.,"2
hours",Regular Concert,NI,NI,FALSE,8 30pm,"Rochest er High
School"
1701,NI,NI,"Singing
Hoosiers",MLS,"Full
Group","Bloom
ington",IN,"Saturday, March
23, 1996",NI,"2
hours","Spring
Concert",NI,NI,FALSE,8 00pm,"IU
Auditori um"
1702,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",New Alban y,IN,"Saturday, March 30, 1996",IU Southeast,"2
hours",Regular Concert,NI,NI,FALSE,7 30pm,"Indiana Universi ty Southeas t Arts
Center"
1703,NI,NI,"Singing
Hoosiers",MLS,"Appro
x. 48","Elkhar
t",IN,"Tuesday, April
02, 1996","IU Alumni
Association",1 hour,Alumni Tour,NI,NI,FALSE,7 30pm,"Elco
Theater"
1704,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",Chica go,IL,"Wednesday, April 03, 1996",IU Alumni Association,1 hour,Alumni Tour,NI,NI,FALSE,7 00pm,"Downto wn Marriot Ballroo
m"
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1705,NI,NI,"Singing
Hoosiers",MLS,"Appro
x. 48","W.
Lafaye tte",IN,"Thursday, April
04, 1996","IU Alumni
Association",1 hour,Alumni Tour,NI,NI,FALSE,7 00pm,"Radisso
n Hotel Ballroo
m"
1706,NI,NI,"Singing
Hoosiers",MLS,"Appro
x. 48","Cincin
nati",OH,"Saturday, May
18, 1996","Sing Cincinnati
Festival",1 hour,"Sing
Cincinnati Festival",NI,NI,FALSE,12 00pm,"Arnoff
Theater"
1707,NI,NI,Singing Hoosiers,MLS,"Appro
x. 8",Bloom ington,IN,"Thursday, June 13, 1996",IU Board of Trustees,"30
Minut es",Varsity Show,NI,NI,FALSE,8 00pm,"Chapma n s Restaura
nt"
1708,NI,NI,Singing Hoosiers,MLS,"Appro
x. 15",Bloom ington,IN,"Saturday, June 15, 1996",IU Alumni Association,"30
Minut es",IU Alumni Barbecue,NI,NI,FALSE,12 00pm,Woodla wn Field
1709,NI,NI,"Singing
Hoosiers",MLS,"Appro
x. 48","Richm
ond",IN,"Sunday, October
06, 1996","IU East Alumni
Association","2
hours","Regular
Concert",NI,NI,FALSE,3 00pm,"Civic
Hall Performi
ng Arts Center"
1710,NI,NI,Singing Hoosiers,MLS,full group,Bloom ington,IN,"Saturday, October 12, 1996",IU Varsity Club,"15
minut es",Homecoming Pep Rally,NI,NI,FALSE,10 30am,"Mellanc
amp Pavillion"
1712,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",Prince ton,IN,"Sunday, October 20, 1996",Gibson County Arts Council,"2
hours",Regular Concert,NI,NI,FALSE,2 00pm,"Princeto n
Commu nity HS"
1711,NI,NI,Singing Hoosiers,MLS,"approx
. 4-8",Bloom ington,IN,"Sunday, October 20, 1996",Cancer Marathon,NI,Varsity Show,NI,NI,FALSE,NI,"Memori
al Stadium"
1713,NI,NI,Singing Hoosiers,MLS,"Appro
x. 20",Bloom ington,IN,"Friday, October 25, 1996",School of Dentistry,"30
minut es",Varsity Show,NI,NI,FALSE,8 00pm,"IMU-
Alumni Hall"
1714,NI,NI,Singing Hoosiers,MLS,full group,Bloom ington,IN,"Saturday, October 26, 1996",Bloomington Pops,"2
hours",Bloomington Pops Concert,NI,NI,FALSE,8 00pm,"Bloomin gton North
HS"
1715,NI,NI,Singing Hoosiers,MLS,"Appox
. 65",Munst er,IN,"Wednesday, October 30, 1996","NW Symphony
and IU Alumni Assn.","2
hours","NW
Symphony Concert",NI,NI,FALSE,7 00pm,Star Plaza
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1716,NI,NI,"Singing
Hoosiers",MLS,"Appro
x. 20","Bloom
ington",IN,"Wednesday,
November 06,
1996","High School
Conselors Assn.","30
minut es",Varsity Show,NI,NI,FALSE,1 10pm,"IU
Alumni Hall"
1717,NI,NI,Singing Hoosiers,MLS,"Appro
x. 15",Cincin nati,OH,"Saturday, November 09,
1996",St. Barnabus Church,"2
hours",Vocal Jazz Performance,NI,NI,FALSE,NI,St. Barnabu s Church
1718,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",Cambr idge City,IN,"Sunday, November 17,
1996",Golay Community Center,"2
hours",Regular Concert,NI,NI,FALSE,4 00pm,"Golay Commu nity
Center"
1719,NI,NI,"Singing
Hoosiers",MLS,"Appro
x. 15","Bloom
ington",IN,"Tuesday,
November 19,
1996","IU School of
Music","2
hours","Vocal Jazz
Performance",NI,NI,FALSE,8 00pm,"Auer
Hall"
1720,NI,NI,Singing Hoosiers,MLS,"Appro
x. 15",Bloom ington,IN,"Friday, November 22,
1996",College Mall,"20
Minut es",Grand Re- Opening Celebration,NI,NI,FALSE,8 00am,College Mall
1721,NI,NI,Singing Hoosiers,MLS,full group,Bloom ington,IN,"Wednesday, December 11,
1996",NI,"2
hours",Chimes of Christmas,NI,NI,FALSE,7 30pm,"IU
Auditori um"
1722,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",Bedfor d,IN,"Tuesday, January 28, 1997",Bedford N. Lawrence HS,1 hour,Regular Concert,NI,NI,FALSE,2 00pm,Bedford North Lawrenc e HS
1723,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",Warsa w,IN,"Saturday, February 01,
1997",IU Alumni Association,"2
hours",Regular Concert,NI,NI,FALSE,4 00pm,Warsaw High School
1724,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",St. Meinr ad,IN,"Sunday, February 09, 1997",St. Meinrad Catholic Monastery,"2
hours",Regular Concert,NI,NI,FALSE,2 30pm,"St. Meinrad Monaste
ry"
1725,NI,NI,"Singing
Hoosiers",MLS,"Appro
x. 20","Bosto
n",MA,"Thursday,
February 27,
1997","IU Alumni
Association",1 hour,Alumni Tour,NI,NI,FALSE,7 00pm,"Sheraton
Boston Hotel and
Towers"
1726,NI,NI,Singing Hoosiers,MLS,"Appro
x. 20",Hartfo rd,CT,"Friday, February 28, 1997",IU Alumni Association,1 hour,Alumni Tour,NI,NI,FALSE,6 45pm,"Hartford Marriott
Hotel"
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1727,NI,NI,"Singing
Hoosiers",MLS,"Appro
x. 20","New
York",NY,"Saturday, March
01, 1997","IU Alumni
Association",1 hour,Alumni Tour,NI,NI,FALSE,2 30pm,"The
New Yorker
Hotel"
1728,NI,NI,"Singing
Hoosiers",MLS,"Appro
x. 48","Cincin
nati",OH,"Sunday, March
02, 1997","St. Barnabus
Church","2
hours","Regular
Concert",NI,NI,FALSE,7 00pm,"St.
Barnabu s Church"
1729,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",Indian apolis,IN,"Tuesday, March 04, 1997",State Government,"15
minut es",Govenor s Prayer Breakfast,NI,NI,FALSE,7 30am,"Indiana Roof Ballroo
m"
1730,NI,NI,Singing Hoosiers,MLS,full group,Bloom ington,IN,"Saturday, April 05, 1997",NI,"2
hours",Spring Concert,NI,NI,FALSE,8 00pm,"IU
Auditori um"
1731,NI,NI,"Singing
Hoosiers",MLS,"Appro
x. 48","Indian
apolis",IN,"Monday, April
07, 1997","IU Alumni
Association","2
hours","Regular
Concert",NI,NI,FALSE,7 30pm,"Beef &
Boards
Dinner Theater"
